produto_id,media_score_risco,media_defeitos,percentual_os_altas,risco_produto,total_os_log
413988,1.6094379124341003,0.0,0.0,0,0.6931471805599453
2198572,0.6931471805599453,0.0,0.0,0,0.6931471805599453
2198544,0.6931471805599453,0.0,0.0,0,1.0986122886681096
2191108,1.6582280766035324,0.0,0.0,0,1.0986122886681096
2198543,1.6582280766035324,0.0,0.0,0,1.0986122886681096
2198571,0.4054651081081644,0.0,0.0,0,1.0986122886681096
2198542,1.749199854809259,0.0,0.0,0,1.0986122886681096
2178090,3.1354942159291497,0.0,0.0,1,0.6931471805599453
2182324,3.2386784521643803,0.0,0.0,1,1.0986122886681096
2201601,2.2082744135228043,0.0,0.0,0,1.791759469228055
2201734,3.068052935133617,0.0,0.0,1,0.6931471805599453
1904568,2.3513752571634776,0.0,0.0,0,0.6931471805599453
2184475,2.1972245773362196,0.0,0.0,0,0.6931471805599453
2201853,0.0,0.0,0.0,0,0.6931471805599453
414590,0.6931471805599453,0.0,0.0,0,0.6931471805599453
1730767,0.6931471805599453,0.0,0.0,0,0.6931471805599453
2203205,3.044522437723423,0.0,0.0,1,0.6931471805599453
2203204,2.6210388241125804,0.0,0.0,0,1.0986122886681096
2193661,1.6094379124341003,0.0,0.0,0,0.6931471805599453
2203203,2.33214389523559,0.0,0.0,0,1.791759469228055
593954,2.3978952727983707,0.0,0.0,0,0.6931471805599453
1725552,2.772588722239781,0.0,0.0,0,0.6931471805599453
1961568,1.791759469228055,0.0,0.0,0,0.6931471805599453
2203397,3.1600353248452855,0.0,0.0,1,2.0794415416798357
2203398,3.0726933146901194,0.0,0.0,1,1.791759469228055
2203758,1.6817585740137266,0.0,0.0,0,2.1972245773362196
2203396,2.3513752571634776,0.0,0.0,0,0.6931471805599453
2203387,2.917770732084279,0.0,0.0,1,1.3862943611198906
2203382,3.0602707946915464,0.0,0.0,1,1.3862943611198906
2203377,2.639057329615259,0.0,0.0,0,1.3862943611198906
413919,1.5040773967762742,0.0,0.0,0,0.6931471805599453
414609,2.6567569067146595,1.1666666666667,0.0,1,1.9459101490553132
414369,2.7842393394597567,1.125,0.0,1,2.1972245773362196
414375,2.5698473264370807,0.97872340425532,0.0,1,3.8712010109078907
414500,2.4495672833426627,0.66666666666667,0.0,0,1.9459101490553132
414871,2.475054353344949,0.94117647058823,0.0,1,2.8903717578961645
415154,2.5323731870268977,0.83333333333333,0.0,1,2.5649493574615367
588597,2.580216829592325,1.2,0.0,0,1.791759469228055
593577,2.470920407813232,1.0555555555556,0.0,1,2.9444389791664403
613673,2.519308076505333,1.04,0.0,1,3.258096538021482
619076,2.7908041621311335,1.4705882352941,0.0,1,2.8903717578961645
720850,2.7315806985124134,1.2857142857143,0.0,1,2.0794415416798357
750354,2.431417964837014,1.125,0.0,0,2.1972245773362196
1726751,2.421256622711544,1.08,0.0,1,3.258096538021482
414707,2.6096101282889577,1.125,0.0,1,2.833213344056216
453853,2.522085653029718,1.0454545454546,0.0,1,3.1354942159291497
729707,2.53657866033235,1.1818181818182,0.0,1,2.4849066497880004
414115,2.5964977151964876,0.88888888888889,0.0,1,2.9444389791664403
413989,2.5810139599653077,1.1578947368421,0.0,1,2.995732273553991
813866,2.524616915455556,0.79166666666667,0.0,1,4.290459441148391
1754218,2.1633230256605382,0.6,0.0,0,1.791759469228055
728961,2.33214389523559,0.6,0.0,0,1.791759469228055
975756,2.4235377034116827,0.85714285714286,0.0,0,2.0794415416798357
1726752,2.384549030845479,0.91666666666667,0.0,1,3.2188758248682006
1754222,2.358154944148859,0.71428571428571,0.0,0,2.0794415416798357
415061,2.533696813957432,0.9,0.0,1,2.3978952727983707
414812,2.2335922215070907,0.66666666666667,0.0,0,1.3862943611198906
415110,2.5237266416375825,1.05,0.0,1,3.044522437723423
414411,2.5606666956695014,1.1111111111111,0.0,1,2.9444389791664403
414081,2.3877429013343536,1.037037037037,0.0,1,3.332204510175204
788362,2.3161293181017992,1.0909090909091,0.0,0,2.4849066497880004
415018,2.8429695190016,1.3333333333333,0.0,1,1.3862943611198906
615632,2.917770732084279,2.0,0.0,0,0.6931471805599453
414717,2.540617256802006,0.875,0.0,1,3.2188758248682006
414779,2.639057329615259,1.1,0.0,1,2.3978952727983707
720525,2.528581713290639,1.1428571428571,0.0,1,2.70805020110221
751158,2.3978952727983707,1.0588235294118,0.0,1,2.8903717578961645
414909,2.352155592747361,1.0327868852459,0.0,1,4.127134385045092
1755875,1.9095425048844383,0.5,0.0,0,1.0986122886681096
414647,2.6026896854443837,0.92307692307692,0.0,1,2.639057329615259
414467,2.1546649629174235,0.75,0.0,0,1.6094379124341003
414152,2.394392642247172,0.92307692307692,0.0,1,2.639057329615259
415117,2.4700915640028844,0.82352941176471,0.0,1,2.8903717578961645
414465,2.4849066497880004,0.66666666666667,0.0,0,1.3862943611198906
1718353,2.622552828943771,0.95833333333333,0.0,1,3.2188758248682006
720861,2.520716102484711,0.875,0.0,1,2.833213344056216
414456,2.3632097148104805,0.875,0.0,0,2.1972245773362196
414591,2.4560862112525164,0.81818181818182,0.0,1,3.1354942159291497
413726,2.8290028115198473,1.4285714285714,0.0,1,2.0794415416798357
729725,2.8763855159214247,1.5,0.0,1,1.0986122886681096
1854567,2.5416019934645457,1.05,0.0,1,3.044522437723423
613503,2.7032769223495237,1.2857142857143,0.0,1,2.0794415416798357
414592,2.1972245773362196,0.5,0.0,0,1.0986122886681096
1853258,2.590267165445802,1.1111111111111,0.0,1,2.302585092994046
975746,2.654247495109254,0.92857142857143,0.0,1,2.70805020110221
415125,2.4622152385859097,0.92307692307692,0.0,1,2.639057329615259
1730769,2.315007612992603,0.875,0.0,0,2.1972245773362196
414399,2.639057329615259,1.125,0.0,1,2.1972245773362196
613907,2.630088659632498,1.5,0.0,0,1.6094379124341003
721197,2.33214389523559,0.8,0.0,0,1.791759469228055
1756548,2.165874047452141,0.77777777777778,0.0,0,2.302585092994046
1756507,2.4758790956597707,0.88235294117647,0.0,1,3.9512437185814275
414150,2.3191143949452595,0.66666666666667,0.0,0,1.3862943611198906
1725548,2.1400661634962708,0.5,0.0,0,1.0986122886681096
414771,2.488687372627944,0.90909090909091,0.0,1,2.4849066497880004
751161,2.6741486494265287,0.8,0.0,1,1.791759469228055
414916,2.0794415416798357,0.63636363636364,0.0,0,2.4849066497880004
1542713,2.0476928433652555,0.75,0.0,0,1.6094379124341003
1725494,2.5455312716044354,0.5,0.0,0,1.0986122886681096
975735,2.462732792293665,0.8421052631579,0.0,1,2.995732273553991
1898316,2.417188475733075,0.85714285714286,0.0,1,3.091042453358316
1756531,2.205129756843336,0.57142857142857,0.0,0,2.0794415416798357
414175,2.5356789751614235,0.75,0.0,0,1.6094379124341003
1718901,2.5601300710255877,0.875,0.0,1,2.1972245773362196
413956,2.740840023925201,1.5,0.0,0,1.0986122886681096
414292,2.277267285009756,1.1666666666667,0.0,0,1.9459101490553132
1756536,2.1102132003465894,0.5,0.0,0,1.0986122886681096
1909152,2.4375044108933777,0.88888888888889,0.0,1,2.302585092994046
1756509,2.247015241839239,0.83783783783784,0.0,1,3.6375861597263857
1909153,2.3307559699607436,0.85714285714286,0.0,0,2.0794415416798357
456352,2.3632097148104805,0.75,0.0,0,1.6094379124341003
1723531,2.5649493574615367,0.75,0.0,0,1.6094379124341003
1943454,2.5379612127438778,1.0769230769231,0.0,1,2.639057329615259
1756550,2.4519624940686366,0.88888888888889,0.0,1,2.302585092994046
414216,2.063693184711697,0.41666666666667,0.0,0,2.5649493574615367
2077894,2.6119063405493077,0.5,0.0,0,1.6094379124341003
1965435,2.4765384001174837,1.2,0.0,0,1.791759469228055
1965415,2.5538995212749627,1.047619047619,0.0,1,4.1588830833596715
720857,2.8429695190016,0.66666666666667,0.0,1,1.3862943611198906
1909180,2.1972245773362196,0.66666666666667,0.0,0,1.3862943611198906
415030,2.740840023925201,0.66666666666667,0.0,0,1.3862943611198906
1931048,2.3902906734131544,0.83333333333333,0.0,0,1.9459101490553132
1935432,2.807141103746441,0.875,0.0,1,2.1972245773362196
414270,2.1832383353614793,0.75,0.0,0,1.6094379124341003
414104,2.3978952727983707,0.875,0.0,0,2.1972245773362196
1725427,2.6692103677859165,0.71428571428571,0.0,1,2.0794415416798357
1935231,2.327277705584417,0.8,0.0,0,2.3978952727983707
751163,2.6741486494265287,0.66666666666667,0.0,0,1.3862943611198906
414589,1.9577446067023114,0.5,0.0,0,1.9459101490553132
1959008,2.8903717578961645,2.0,0.0,1,1.0986122886681096
1958903,2.6026896854443837,1.5,0.0,0,1.0986122886681096
1959003,2.8903717578961645,2.0,0.0,0,0.6931471805599453
1959025,2.408330150090985,0.30769230769231,0.0,1,2.639057329615259
1729050,2.653241964607215,0.8,0.0,1,1.791759469228055
1965525,2.2631825451280205,0.63636363636364,0.0,1,3.1354942159291497
1965526,2.285777974677661,0.33333333333333,0.0,0,1.3862943611198906
1963618,2.409194828052304,0.25,0.0,0,1.6094379124341003
1725850,2.322387720290225,0.4,0.0,0,1.791759469228055
2078716,2.381958680535554,0.91304347826087,0.0,1,3.1780538303479458
2082212,2.2064412324411395,0.83333333333333,0.0,0,1.9459101490553132
415077,2.036881927261044,0.66666666666667,0.0,0,1.3862943611198906
414652,2.7327428136925818,0.75,0.0,1,1.6094379124341003
414780,2.178532444324063,0.66666666666667,0.0,0,1.3862943611198906
2078600,2.490446830163643,0.53333333333333,0.0,1,2.772588722239781
2098674,2.327277705584417,0.75,0.0,0,1.6094379124341003
1909175,2.315007612992603,0.75,0.0,0,1.6094379124341003
2099759,2.8162637857424597,0.57142857142857,0.0,1,2.0794415416798357
2093899,3.157000421150113,2.0,0.0,1,0.6931471805599453
1903930,2.610886452648554,0.77777777777778,0.0,1,2.302585092994046
617047,2.9444389791664403,2.0,0.0,1,0.6931471805599453
2107992,2.653241964607215,1.2,0.0,1,1.791759469228055
2109275,2.6479462770325046,0.75,0.0,0,1.6094379124341003
1725506,2.5572273113676265,0.8,0.0,0,1.791759469228055
1725511,2.5649493574615367,0.66666666666667,0.0,0,1.3862943611198906
1725554,2.8526314299132984,0.33333333333333,0.0,1,1.3862943611198906
1725477,2.4849066497880004,0.33333333333333,0.0,0,1.3862943611198906
1729049,2.5123056239760877,0.33333333333333,0.0,0,1.3862943611198906
1748531,1.7047480922384253,0.5,0.0,0,1.0986122886681096
2138600,2.1238933042506742,0.36363636363636,0.0,0,2.4849066497880004
1725505,2.339399066116762,0.25,0.0,0,1.6094379124341003
1725550,2.9531726591352125,0.66666666666667,0.0,1,1.3862943611198906
2138273,3.068052935133617,2.0,0.0,1,0.6931471805599453
1965531,2.2512917986064953,0.33333333333333,0.0,0,1.3862943611198906
1935138,2.5572273113676265,0.2,0.0,0,1.791759469228055
1725476,2.094945728215801,0.25,0.0,0,1.6094379124341003
2144627,2.169053700369523,0.33333333333333,0.0,0,1.9459101490553132
1725549,2.8183982582710754,0.83333333333333,0.0,1,2.5649493574615367
2145026,2.1068405158679475,0.38888888888889,0.0,0,2.9444389791664403
1725515,2.8154087194227095,0.7,0.0,1,2.3978952727983707
2145169,2.2284771208403256,0.21428571428571,0.0,0,2.70805020110221
2138257,2.5920512872393386,0.71428571428571,0.0,1,2.0794415416798357
1725430,2.12525107771113,0.25,0.0,0,1.6094379124341003
2145816,2.302585092994046,0.66666666666667,0.0,0,1.3862943611198906
1725474,2.4849066497880004,0.25,0.0,0,1.6094379124341003
2148864,2.5601300710255877,0.375,0.0,1,2.1972245773362196
2153358,1.29928298413027,0.33333333333333,0.0,0,1.3862943611198906
2109826,2.0971411187792315,0.42857142857143,0.0,0,2.0794415416798357
1725514,2.5416019934645457,0.2,0.0,0,1.791759469228055
2155976,1.9423323277074294,0.2,0.0,0,3.044522437723423
2156420,2.4203681286504293,0.5,0.0,0,1.0986122886681096
414898,2.714649768163926,1.1239388794567,0.10356536502547,2,6.380122536899765
414204,2.6290911407000923,0.94487966481536,0.079966871285199,2,11.538895310331938
414833,2.5281002590292907,0.97260273972603,0.055152654669174,2,9.320986892063246
414239,2.7176618524683707,1.0645946451975,0.12450851900393,2,9.276408971945887
415179,2.791789105225094,1.0267252035293,0.13810153019905,2,10.063137370065666
415184,2.871682530766809,1.0412752194671,0.17326351455413,2,8.77863395266279
414650,2.70394973405493,1.0588235294118,0.09462915601023,2,5.971261839790462
415086,2.723002120939923,0.97706198145437,0.11273792093704,2,7.6255950721324535
644515,2.7402946685217784,1.0169014084507,0.11267605633803,2,5.87493073085203
414268,2.7183501647319956,1.1296043656207,0.11596180081855,2,7.696212639346407
414677,2.6529965780046387,0.96338028169014,0.088361749444033,2,8.816705015621595
749590,2.7667004886149025,1.0103550295858,0.11094674556213,2,7.210079628170788
415090,2.737974636217021,1.0437424058323,0.12575941676792,2,7.4067107301776405
414968,2.6884684114446,0.98493319992937,0.10230906558374,2,10.839070977790692
414394,2.777315242714037,0.94417344173442,0.13000387146729,2,9.466222131878165
632065,2.538859593466709,0.86443550095319,0.051895784791358,2,9.153029005263068
414314,2.7007013268295506,1.1282051282051,0.11623931623932,2,7.065613363597717
630423,2.6465823119584235,1.0574712643678,0.091954022988506,2,6.077642243349034
414215,2.8807940133212075,1.0043789808917,0.17675159235669,2,7.829232537543592
414948,2.9474791552322412,1.0909090909091,0.21074380165289,2,5.493061443340548
414936,2.697965907306892,1.066718386346,0.11869666408068,2,7.162397497355718
414432,2.6999195503873636,0.96401028277635,0.10282776349614,2,6.658011045870748
414413,2.74099907471047,1.0493096646943,0.12097304404997,2,8.02059914989697
414758,2.645336155934014,1.0093808630394,0.084427767354597,2,6.280395838960195
415175,2.707778055230348,1.1469387755102,0.13877551020408,2,5.5053315359323625
728973,2.4432950644878186,0.84729493891798,0.054392088423502,2,8.142936010432265
414279,2.7777897816843433,0.97409638554217,0.14397590361446,2,8.513385953073284
415168,2.777415715412506,1.0749288650016,0.14392981346823,2,9.445649620189263
612838,2.687278746435378,0.91522388059701,0.093134328358209,2,7.424165281042028
686426,2.5785843329509395,0.86355785837651,0.061600460564191,2,7.460490305825338
415054,2.4890298880115465,0.79748603351955,0.062849162011173,2,6.57507584059962
1725845,3.309205633430269,0.88028169014085,0.35774647887324,2,6.566672429803241
414888,2.9315908366886108,1.0042553191489,0.21702127659574,2,7.2520539518528135
415158,2.742949327239712,1.0753154574132,0.13170347003155,2,7.838737559599282
415070,2.6428407958791795,0.93299406276506,0.081926131544452,2,10.163502906626189
414735,2.7025909993780344,1.0489989462592,0.11064278187566,2,7.549082710812286
415087,2.6090336402696983,0.93363823035281,0.062628336755647,2,9.279399907907678
415060,2.7113297071471028,1.0613179374876,0.12462671710133,2,8.521981708148035
1728799,2.7365214287747652,0.99236641221374,0.11450381679389,2,5.572154032177765
414803,2.849968312493823,1.0283687943262,0.20567375886525,2,4.955827057601261
414381,2.910537427490777,1.0529914529914,0.2042735042735,2,7.065613363597717
414580,2.7407585608482714,1.0643939393939,0.11363636363636,2,6.675823221634848
1729120,2.49353319609174,0.78966346153846,0.052884615384615,2,6.725033642166843
756467,2.8672179634342747,1.0317848410758,0.16625916870416,2,6.016157159698354
415042,2.7087015511962735,1.0377609951133,0.11772545535318,2,7.719573989259581
414575,2.836670702357695,1.1123188405797,0.16485507246377,2,6.315358001522335
414790,2.777988894191187,1.0362400906002,0.13023782559456,2,6.784457062637643
1725842,3.031515102714164,0.92798013245033,0.22323399558499,2,8.195609567288775
414435,2.6878474937846906,1.0028985507246,0.10724637681159,2,5.846438775057724
414257,2.853031337391027,1.0992387166939,0.17971723762915,2,8.210396255104774
1725841,3.0859672975776653,0.92168133644692,0.23315969103646,2,8.624791202014256
414147,3.11905548958599,0.8125,0.375,2,2.833213344056216
1688583,2.681129068604957,0.92149165848871,0.098135426889107,2,6.927557906278317
414263,3.2828656788281854,0.95426452410383,0.49690976514215,2,7.389563953677635
592597,2.7633342204956723,0.9904831625183,0.1303074670571,2,8.318498320504338
613742,2.697305085133781,0.91255605381166,0.10986547085202,2,6.102558594613569
751141,2.7210850897329166,0.8961038961039,0.048951048951049,2,6.90975328164481
414439,2.710120367234557,1.0575396825397,0.12301587301587,2,7.321849713788356
725103,2.491756389230113,0.84995340167754,0.054986020503262,2,6.97914527506881
729706,3.2366928706114244,0.9273384183059,0.40566037735849,2,8.513787398281405
415193,3.415847615062649,0.91517804329824,0.52170826925352,2,9.042394981126735
592535,2.6177651866601037,0.96160558464223,0.06108202443281,2,6.352629396319567
651935,2.5957553510887506,0.86252045826514,0.062193126022913,2,6.416732282512326
1729657,2.897791826032144,0.97953964194373,0.17007672634271,2,8.453827315794417
750356,2.5123056239760877,0.86223506743738,0.044315992292871,2,6.946013991099227
414245,2.81121653047103,1.1123287671233,0.16164383561644,2,5.902633333401366
756802,2.920469789053444,0.96153846153846,0.16153846153846,2,4.875197323201151
414118,2.760365291492922,1.0647948164147,0.13714902807775,2,6.831953565565855
414441,2.7660024098858913,1.0815972222222,0.13020833333333,2,6.3578422665081
414817,2.7438067563406348,1.0745614035088,0.11842105263158,2,5.43372200355424
1722233,2.8297681372033194,1.0201612903226,0.1491935483871,2,5.517452896464707
1725846,3.086843593527017,0.86894713460684,0.2767658818303,2,7.719573989259581
414099,2.5698251507291263,0.9500756429652,0.072617246596067,2,7.187657164114956
414944,2.6739616611394466,0.96049573973664,0.096824167312161,2,7.163946684342547
414300,2.804915236792472,1.091190792386,0.1584772023019,2,7.723120092266331
414765,2.6338611473194926,1.0287972896669,0.080180688876341,2,7.4798641311650265
413937,3.0655652478961444,0.86752136752137,0.23931623931624,2,5.459585514144159
1725839,2.986845048847476,0.9018743109151,0.19073869900772,2,7.909122183211411
414122,2.6664290309521363,0.97502522704339,0.098133198789102,2,8.285261134068948
414359,2.690271002998752,1.0207006369427,0.11146496815287,2,6.444131256700441
587287,2.75046221153089,1.0408719346049,0.098092643051771,2,6.5998704992128365
1730940,2.4452185377012,0.89000718907261,0.037383177570093,2,7.238496840894365
1725828,2.9767485446194306,0.89381020927915,0.20019931347581,2,9.108529105829499
414525,2.771749877215588,1.0722394220846,0.13828689370485,2,6.877296071497429
414670,2.723603952704716,1.0297397769517,0.12174721189591,2,6.981934677156389
414357,2.8324540425770306,1.1354838709677,0.16774193548387,2,5.049856007249537
413993,2.9785398730136228,1.0454545454546,0.27272727272727,2,3.1354942159291497
1725840,2.917496540376844,0.89856297548605,0.16990701606086,2,7.076653815443951
414854,2.7487753386317544,1.0726392251816,0.11138014527845,2,6.025865973825314
716372,2.502817913169168,0.82991803278689,0.056352459016393,2,7.982416346827733
756470,2.9979921615214145,1.0135746606335,0.16742081447964,2,5.402677381872279
414729,2.7253199233426533,1.0413718018508,0.11322808927599,2,7.516433302915632
592539,2.717961562721566,1.0045413260672,0.10808356039964,2,7.00488198971286
414377,2.577959632942249,0.90655807972568,0.068438348335477,2,8.85366542803745
1725829,3.347011853275554,0.93611793611794,0.41523341523342,2,6.0112671744041615
751136,2.8301125663779896,1.0075187969925,0.13533834586466,2,4.897839799950911
414110,2.8760653622449164,1.051948051948,0.18668831168831,2,6.424869023905388
414486,2.672779112473118,1.0414150129422,0.094909404659189,2,7.05617528410041
414864,2.6130762654538557,0.95697329376855,0.056379821958457,2,6.51471269087253
750391,2.9423446515627676,0.96960249415433,0.19407638347623,2,7.157735484249907
414341,2.942490648269155,1.2218934911243,0.20414201183432,2,5.82600010738045
414172,2.765517209297345,1.0392156862745,0.13725490196078,2,5.3230099791384085
414148,2.7158658143339656,0.99684044233807,0.096366508688784,2,6.452048954437226
414157,2.729957594966502,1.0296052631579,0.10526315789474,2,5.720311776607412
414158,3.2834143460057845,2.0,0.66666666666667,2,1.3862943611198906
414165,2.8066515231177176,1.1935146443515,0.15794979079498,2,6.863803391452954
414661,2.700361141434407,1.1382978723404,0.11702127659575,2,6.154858094016418
414200,2.7564075782303,1.0143472022955,0.12195121951219,2,6.548219102762372
414586,2.897347548741313,1.1171749598716,0.20224719101124,2,6.436150368369428
750389,2.8037564205156467,0.87581699346405,0.13071895424837,2,6.131226489483141
414225,3.0850436351290815,1.3157894736842,0.26315789473684,2,2.995732273553991
1725857,3.7236639784020276,0.96056091148116,0.40929009640666,2,7.040536390215956
414297,2.796818121666608,0.98101265822785,0.12658227848101,2,5.0689042022202315
415081,2.969408429267559,1.1764705882353,0.23529411764706,2,3.9512437185814275
414324,2.7122419454590307,1.0528455284553,0.10975609756098,2,6.20050917404269
414337,2.758732883864397,0.97119341563786,0.13991769547325,2,5.497168225293202
414356,2.847733801199939,1.1945945945946,0.16216216216216,2,5.225746673713202
414371,2.7899673235700937,1.1036585365854,0.17073170731707,2,5.10594547390058
415022,3.4468078929142076,1.0266666666667,0.58666666666667,2,4.330733340286331
414389,2.922183585531169,1.2424242424242,0.18181818181818,2,5.111987788356544
756800,2.8522636611621417,1.0478011472275,0.1491395793499,2,6.261491684321042
592538,2.7262803094975956,1.0067720090293,0.12302483069977,2,6.787844982309579
414783,2.748532369548349,1.0501930501931,0.13513513513514,2,5.560681631015528
1732549,2.8890481309656297,1.0952380952381,0.16666666666667,2,4.442651256490317
414540,2.7378412186791037,1.0780031201248,0.13728549141966,2,7.1569563646156364
414552,2.8905821734677,1.1212121212121,0.15909090909091,2,4.890349128221754
756469,2.9378382951350885,0.94565217391304,0.15217391304348,2,4.532599493153256
414802,2.8709612105893063,1.1176470588235,0.1522491349481,2,5.66988092298052
414604,2.8438633452757553,1.1315789473684,0.19298245614035,2,5.43372200355424
414844,2.8378011036718522,0.93510324483776,0.17109144542773,2,5.8289456176102075
415181,2.6830901108824534,1.0728682170543,0.10387596899225,2,6.470799503782602
414663,3.0103660548720206,1.0448275862069,0.23103448275862,2,6.364750756851911
414684,2.7735622741582855,1.0597402597403,0.16363636363636,2,5.955837369464831
414689,2.816822611142072,1.0590717299578,0.16033755274262,2,5.472270673671475
750736,2.8983993239408976,0.95336787564767,0.16062176165803,2,5.267858159063328
414722,3.240344592563036,0.93255131964809,0.42815249266862,2,5.834810737062605
414733,2.814502557459787,1.0924369747899,0.15126050420168,2,4.787491742782046
414736,2.594217473227017,1.0173646578141,0.08682328907048,2,6.887552571664617
414759,2.7333878501595295,1.0555555555556,0.11904761904762,2,5.937536205082426
415111,2.6988237209025847,1.0482985729967,0.088913282107574,2,6.815639990074331
414781,2.7604619174417544,1.0285714285714,0.15,2,4.948759890378168
414798,2.6439244666447776,1.0382513661202,0.095628415300546,2,5.905361848054571
975734,2.4861837150338584,0.84386617100372,0.052973977695167,2,6.981934677156389
1738004,2.9450108979695413,1.1521739130435,0.21739130434783,2,3.8501476017100584
414830,3.5115454388310208,0.84545454545455,0.65454545454545,2,4.709530201312334
1728874,2.9450193061002397,0.97794117647059,0.14338235294118,2,5.60947179518496
1728873,2.865298120344065,0.98857142857143,0.17142857142857,2,5.170483995038151
414883,2.63289319972355,0.98178137651822,0.068825910931174,2,6.20455776256869
414902,2.981395542238643,1.1866028708134,0.23923444976077,2,5.3471075307174685
720530,3.117212171091686,1.6666666666667,0.5,2,1.9459101490553132
414989,2.841857660034606,1.0783132530121,0.14457831325301,2,5.117993812416755
643907,3.144152278672264,0.95882352941176,0.34117647058824,2,5.14166355650266
415069,2.8426227182351265,1.0892857142857,0.1875,2,4.727387818712341
415163,2.80435342964753,1.0286885245902,0.14344262295082,2,5.501258210544727
1725830,3.0436255854196936,0.88254552895437,0.24207080008185,2,8.494538500851432
594304,2.8817880142047816,1.6153846153846,0.38461538461539,2,2.639057329615259
613957,2.5818922251786254,0.97611464968153,0.070063694267516,2,6.444131256700441
615267,3.0265039322207445,1.75,0.5,2,1.6094379124341003
718280,2.6760467234517913,0.90633608815427,0.099173553719008,2,5.8971538676367405
616928,2.7889124426514567,0.96238244514107,0.141065830721,2,5.768320995793772
756797,2.8230654519858542,0.9726368159204,0.14925373134328,2,5.998936561946683
1722232,2.834627882602494,1.096256684492,0.15508021390374,2,5.236441962829949
749591,2.7303113943436563,0.93320964749536,0.11317254174397,2,6.29156913955832
750395,2.940844008248572,1.0454545454546,0.20454545454546,2,3.8066624897703196
750735,2.807537147483204,0.80662983425414,0.11049723756906,2,5.204006687076795
751201,3.3011139231051674,1.0714285714286,0.42857142857143,2,3.367295829986474
1725844,3.191614507172858,0.88679245283019,0.25408805031447,2,6.679599185844383
1724918,2.6729626015221153,1.1125,0.096875,2,5.771441123130016
1725836,3.419850538648238,1.0170648464164,0.29351535836178,2,5.683579767338681
1725837,3.013490328475678,1.0333333333333,0.15,2,4.110873864173311
1725852,3.0957769610619863,1.044061302682,0.23563218390805,2,6.259581464064923
1725855,3.0435087528925617,1.0368794326241,0.21418439716312,2,6.559615237493242
1754213,2.970414465569701,1.5,0.5,2,1.0986122886681096
1764110,3.4897507790036073,1.1666666666667,0.61111111111111,2,2.9444389791664403
1725859,2.603471066295653,0.80603015075377,0.048241206030151,2,6.903747257584598
615631,3.056356895370426,1.5,0.5,2,1.0986122886681096
1754257,3.0539689466632356,1.006833712984,0.15945330296128,2,6.0867747269123065
414800,2.6553361636301207,1.0028901734104,0.086705202312139,2,5.849324779946859
652021,3.137382790617037,1.304347826087,0.17391304347826,2,3.1780538303479458
413687,3.7584156562309414,0.76086956521739,0.67391304347826,2,3.8501476017100584
1718271,2.9814539930624417,1.6341463414634,0.21341463414634,2,5.10594547390058
413873,4.021345810094517,1.0298507462687,0.88059701492537,2,4.219507705176107
413861,2.6386370732527085,0.85686274509804,0.066666666666667,2,6.236369590203704
413689,2.6328851365955885,0.89638554216868,0.069879518072289,2,6.7226297948554485
414584,2.810046284774696,1.1145038167939,0.13740458015267,2,4.882801922586371
415116,3.1493726191012454,1.5714285714286,0.28571428571429,2,2.70805020110221
1756511,2.9381226572518724,0.88343558282209,0.20245398773006,2,5.099866427824199
414391,2.9602704443831365,1.0531914893617,0.24468085106383,2,4.553876891600541
415165,3.1306515914533666,1.1777777777778,0.2,2,3.828641396489095
1723575,2.6599815339133634,0.97907949790795,0.081589958158996,2,6.171700597410915
1767092,2.6305857220041666,0.78145695364238,0.10596026490066,2,6.118097198041348
414141,4.007333185232471,5.0,1.0,2,0.6931471805599453
414914,2.8317775936301377,1.0731707317073,0.24390243902439,2,3.7376696182833684
723197,3.1023420086122493,1.5,0.5,2,1.0986122886681096
1725856,3.1614232501201296,1.125,0.41666666666667,2,3.2188758248682006
1726205,3.4231762883809416,0.61666666666667,0.30277777777778,2,5.8888779583328805
751203,3.129928338851708,0.93617021276596,0.31914893617021,2,3.8712010109078907
641282,3.1640675883732197,0.83333333333333,0.33333333333333,2,1.9459101490553132
413662,3.1434961414223253,1.0217391304348,0.30434782608696,2,3.8501476017100584
1761763,2.713412144243574,0.86635944700461,0.13824884792627,2,5.384495062789089
414635,3.0221655306221327,1.5714285714286,0.35714285714286,2,2.70805020110221
729793,3.056356895370426,1.3333333333333,0.33333333333333,2,1.9459101490553132
414312,2.995732273553991,1.3,0.3,2,3.713572066704308
413867,2.9831534913471307,1.5,0.5,2,1.0986122886681096
415112,3.2830236446919527,1.1875,0.375,2,2.833213344056216
414237,3.975936331171799,0.9,0.9,2,2.3978952727983707
679970,3.4380113547848716,2.25,0.5,2,1.6094379124341003
414034,2.733383569131402,0.85892116182573,0.11825726141079,2,6.872128101338986
415186,2.9806186357439426,1.6,0.4,2,1.791759469228055
652019,3.2386784521643803,1.5,0.5,2,1.0986122886681096
720856,3.0076178807879916,1.1304347826087,0.30434782608696,2,3.1780538303479458
414455,2.885457743093716,1.1176470588235,0.2156862745098,2,3.9512437185814275
414850,3.2771447329921766,2.0,1.0,2,0.6931471805599453
683213,3.1710851610318382,1.3333333333333,0.66666666666667,2,1.3862943611198906
1854489,2.6570775002735085,0.8355091383812,0.091383812010444,2,5.950642552587727
1756541,3.264765760043077,0.87223237863092,0.42230347349177,2,8.501876487304344
